Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Market,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
ORD-001925,2017-01-24,2017-01-31,Second Class,CUST-1577,Customer_CUST-1577,Corporate,Brazil,Sao Paulo,Sao Paulo,South America,Latin America,PROD-0423,Technology,Accessories,732.29,4,0.1,250.94,3.59,Low
ORD-001926,2015-02-04,2015-02-05,Standard,CUST-1039,Customer_CUST-1039,Home Office,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0454,Office Supplies,Binders,12.75,3,0.0,2.18,19.12,Medium
ORD-001927,2016-03-20,2016-03-26,Standard,CUST-0129,Customer_CUST-0129,Home Office,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0083,Furniture,Furnishings,6865.23,7,0.1,1725.36,23.29,Medium
ORD-001928,2015-04-03,2015-04-06,First Class,CUST-0058,Customer_CUST-0058,Consumer,Mexico,Mexico City,Mexico City,South America,Latin America,PROD-0239,Office Supplies,Paper,955.71,7,0.1,81.13,1.91,Medium
ORD-001929,2018-05-15,2018-05-21,First Class,CUST-0054,Customer_CUST-0054,Consumer,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0442,Office Supplies,Storage,1159.62,13,0.0,85.02,50.27,Critical
ORD-001930,2015-12-19,2015-12-26,Standard,CUST-1248,Customer_CUST-1248,Home Office,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0151,Technology,Machines,602.33,1,0.4,50.53,61.88,Medium
ORD-001931,2017-06-21,2017-06-28,Standard,CUST-1739,Customer_CUST-1739,Consumer,United States,New York,Illinois,North America,USCA,PROD-0252,Technology,Phones,9904.12,9,0.0,1984.89,47.86,Critical
ORD-001932,2018-09-17,2018-09-22,First Class,CUST-0133,Customer_CUST-0133,Consumer,France,Lyon,Lyon,Europe,Europe,PROD-0118,Technology,Phones,139.68,2,0.3,35.89,2.45,Critical
ORD-001933,2017-05-11,2017-05-12,Second Class,CUST-1598,Customer_CUST-1598,Corporate,Spain,Madrid,Madrid,Europe,Europe,PROD-0138,Furniture,Tables,4370.37,4,0.1,1342.48,50.3,Medium
ORD-001934,2015-06-08,2015-06-11,Standard,CUST-1267,Customer_CUST-1267,Corporate,Germany,Munich,Munich,Europe,Europe,PROD-0364,Office Supplies,Paper,574.35,3,0.0,86.91,73.04,Critical
ORD-001935,2017-08-14,2017-08-19,Second Class,CUST-0210,Customer_CUST-0210,Corporate,United States,Chicago,New York,North America,USCA,PROD-0456,Technology,Machines,1947.59,11,0.0,144.45,52.08,Critical
ORD-001936,2015-01-24,2015-01-31,Standard,CUST-0242,Customer_CUST-0242,Consumer,Italy,Naples,Naples,Europe,Europe,PROD-0164,Furniture,Chairs,6577.61,14,0.4,1228.11,4.08,Low
ORD-001937,2016-02-08,2016-02-11,First Class,CUST-0383,Customer_CUST-0383,Home Office,Canada,Vancouver,Ontario,North America,USCA,PROD-0455,Office Supplies,Binders,663.12,5,0.3,42.76,65.83,Low
ORD-001938,2017-03-15,2017-03-21,Standard,CUST-1234,Customer_CUST-1234,Home Office,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0375,Office Supplies,Labels,825.74,5,0.0,355.43,59.51,Low
ORD-001939,2016-05-30,2016-06-04,Standard,CUST-0215,Customer_CUST-0215,Corporate,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0131,Office Supplies,Paper,1545.21,9,0.0,265.9,18.83,High
ORD-001940,2017-01-01,2017-01-06,Standard,CUST-1268,Customer_CUST-1268,Consumer,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0072,Office Supplies,Labels,1416.2,13,0.2,339.0,11.06,Low
ORD-001941,2018-10-19,2018-10-20,Same Day,CUST-1095,Customer_CUST-1095,Consumer,Israel,Tel Aviv,Tel Aviv,Middle East,Middle East,PROD-0333,Technology,Phones,1660.17,10,0.0,699.13,70.23,Medium
ORD-001942,2018-11-06,2018-11-08,First Class,CUST-0814,Customer_CUST-0814,Consumer,Argentina,Cordoba,Cordoba,South America,Latin America,PROD-0479,Technology,Storage,4096.2,5,0.4,801.38,23.47,High
ORD-001943,2016-06-15,2016-06-21,Second Class,CUST-1114,Customer_CUST-1114,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0397,Technology,Accessories,2517.18,3,0.3,358.67,42.7,Critical
ORD-001944,2017-08-13,2017-08-19,Second Class,CUST-1473,Customer_CUST-1473,Home Office,Qatar,Doha,Doha,Middle East,Middle East,PROD-0474,Furniture,Chairs,410.12,1,0.4,176.12,50.07,Low
ORD-001945,2015-06-01,2015-06-06,Standard,CUST-1180,Customer_CUST-1180,Home Office,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0176,Furniture,Tables,1254.96,6,0.0,229.87,67.26,Medium
ORD-001946,2017-08-04,2017-08-09,Same Day,CUST-1402,Customer_CUST-1402,Corporate,Brazil,Sao Paulo,Sao Paulo,South America,Latin America,PROD-0112,Furniture,Tables,4695.57,4,0.0,581.98,59.16,Medium
ORD-001947,2016-08-30,2016-08-31,Standard,CUST-0084,Customer_CUST-0084,Home Office,China,Shenzhen,Shenzhen,Asia,Asia Pacific,PROD-0066,Technology,Phones,1420.35,2,0.4,451.4,15.05,Critical
ORD-001948,2016-02-24,2016-02-26,First Class,CUST-1449,Customer_CUST-1449,Corporate,Canada,Montreal,British Columbia,North America,USCA,PROD-0131,Technology,Accessories,2267.97,13,0.1,811.7,42.52,Critical
ORD-001949,2018-06-27,2018-07-03,Standard,CUST-0663,Customer_CUST-0663,Home Office,Colombia,Bogota,Bogota,South America,Latin America,PROD-0063,Technology,Machines,10552.45,13,0.1,4254.54,37.75,High
ORD-001950,2018-02-14,2018-02-21,Standard,CUST-1696,Customer_CUST-1696,Home Office,South Africa,Durban,Durban,Africa,Africa,PROD-0015,Office Supplies,Labels,221.04,3,0.2,19.93,21.78,Critical
ORD-001951,2017-05-15,2017-05-19,Second Class,CUST-0954,Customer_CUST-0954,Corporate,Mexico,Guadalajara,Guadalajara,South America,Latin America,PROD-0497,Office Supplies,Labels,1660.0,12,0.1,244.84,16.59,Medium
ORD-001952,2016-07-31,2016-08-04,First Class,CUST-1510,Customer_CUST-1510,Consumer,Saudi Arabia,Jeddah,Jeddah,Middle East,Middle East,PROD-0130,Technology,Machines,1634.71,12,0.4,558.15,10.32,Low
ORD-001953,2015-12-01,2015-12-03,First Class,CUST-1959,Customer_CUST-1959,Home Office,Canada,Montreal,Alberta,North America,USCA,PROD-0445,Technology,Phones,8221.55,12,0.5,1846.32,44.03,Low
ORD-001954,2018-12-12,2018-12-15,Second Class,CUST-0082,Customer_CUST-0082,Consumer,United States,New York,Florida,North America,USCA,PROD-0443,Office Supplies,Binders,369.23,3,0.0,31.37,71.46,Critical
ORD-001955,2017-07-20,2017-07-21,Standard,CUST-0801,Customer_CUST-0801,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0145,Technology,Phones,3276.15,4,0.0,534.63,29.92,Critical
ORD-001956,2015-10-22,2015-10-24,Same Day,CUST-1210,Customer_CUST-1210,Corporate,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0486,Office Supplies,Paper,1637.73,14,0.0,357.78,75.06,Medium
ORD-001957,2017-01-24,2017-01-28,Standard,CUST-0089,Customer_CUST-0089,Consumer,Brazil,Sao Paulo,Sao Paulo,South America,Latin America,PROD-0267,Furniture,Furnishings,18929.91,11,0.0,5777.2,18.81,Low
ORD-001958,2018-10-26,2018-10-31,First Class,CUST-0160,Customer_CUST-0160,Consumer,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0261,Furniture,Furnishings,17413.93,14,0.0,1590.18,67.9,Medium
ORD-001959,2015-07-05,2015-07-09,Second Class,CUST-1008,Customer_CUST-1008,Corporate,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0326,Office Supplies,Labels,548.72,3,0.0,79.92,12.79,Medium
ORD-001960,2018-06-23,2018-06-28,Standard,CUST-0370,Customer_CUST-0370,Home Office,India,Hyderabad,Hyderabad,Asia,Asia Pacific,PROD-0323,Technology,Machines,6278.17,6,0.0,718.52,76.92,Medium
ORD-001961,2016-09-28,2016-09-29,Standard,CUST-0562,Customer_CUST-0562,Home Office,Japan,Nagoya,Nagoya,Asia,Asia Pacific,PROD-0279,Technology,Copiers,11610.03,11,0.1,2978.48,43.7,Medium
ORD-001962,2018-07-15,2018-07-20,Standard,CUST-0179,Customer_CUST-0179,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0096,Office Supplies,Fasteners,574.64,8,0.2,137.17,28.11,Medium
ORD-001963,2018-06-14,2018-06-16,Standard,CUST-0732,Customer_CUST-0732,Home Office,France,Lyon,Lyon,Europe,Europe,PROD-0063,Office Supplies,Binders,504.9,9,0.5,39.38,4.96,Medium
ORD-001964,2016-06-13,2016-06-18,Standard,CUST-1229,Customer_CUST-1229,Home Office,China,Shenzhen,Shenzhen,Asia,Asia Pacific,PROD-0388,Office Supplies,Labels,55.38,5,0.0,19.1,35.31,Low
ORD-001965,2015-01-21,2015-01-24,Standard,CUST-1555,Customer_CUST-1555,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0239,Office Supplies,Paper,665.72,7,0.2,86.76,57.89,Low
ORD-001966,2017-06-29,2017-07-01,Standard,CUST-0515,Customer_CUST-0515,Consumer,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0029,Office Supplies,Paper,639.05,4,0.2,285.15,34.87,Medium
ORD-001967,2017-05-16,2017-05-17,Second Class,CUST-0116,Customer_CUST-0116,Consumer,Mexico,Mexico City,Mexico City,South America,Latin America,PROD-0145,Technology,Copiers,523.07,6,0.1,178.21,66.24,Critical
ORD-001968,2017-03-04,2017-03-06,First Class,CUST-1371,Customer_CUST-1371,Consumer,Turkey,Ankara,Ankara,Middle East,Middle East,PROD-0479,Furniture,Chairs,20417.87,13,0.2,4873.86,6.92,High
ORD-001969,2015-04-10,2015-04-13,Standard,CUST-0401,Customer_CUST-0401,Corporate,Italy,Milan,Milan,Europe,Europe,PROD-0163,Technology,Phones,1039.59,4,0.0,324.13,25.19,Medium
ORD-001970,2017-01-21,2017-01-22,Standard,CUST-0299,Customer_CUST-0299,Corporate,Australia,Sydney,Sydney,Asia,Asia Pacific,PROD-0176,Technology,Phones,5869.96,10,0.0,1057.14,38.59,Medium
ORD-001971,2016-04-22,2016-04-26,Standard,CUST-0669,Customer_CUST-0669,Home Office,Egypt,Cairo,Cairo,Africa,Africa,PROD-0341,Office Supplies,Storage,108.98,4,0.1,39.12,73.13,High
ORD-001972,2018-08-14,2018-08-17,Second Class,CUST-1777,Customer_CUST-1777,Corporate,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0087,Technology,Storage,5684.01,7,0.0,508.87,35.89,Medium
ORD-001973,2017-07-28,2017-07-29,First Class,CUST-0510,Customer_CUST-0510,Corporate,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0304,Technology,Accessories,16011.31,12,0.1,4220.87,32.26,Critical
ORD-001974,2016-06-09,2016-06-16,Second Class,CUST-1132,Customer_CUST-1132,Consumer,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0479,Furniture,Storage,17696.56,9,0.0,2021.21,14.83,Medium
ORD-001975,2015-11-30,2015-12-05,First Class,CUST-1836,Customer_CUST-1836,Corporate,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0309,Technology,Machines,2282.66,8,0.0,217.22,73.25,Medium
ORD-001976,2015-01-02,2015-01-04,Second Class,CUST-0052,Customer_CUST-0052,Corporate,United States,Los Angeles,Florida,North America,USCA,PROD-0449,Technology,Phones,5390.72,10,0.0,606.8,71.49,Medium
ORD-001977,2016-01-10,2016-01-11,Second Class,CUST-1008,Customer_CUST-1008,Consumer,Qatar,Doha,Doha,Middle East,Middle East,PROD-0117,Technology,Copiers,1469.65,9,0.0,150.92,20.22,Critical
ORD-001978,2015-10-20,2015-10-22,Standard,CUST-1377,Customer_CUST-1377,Home Office,Spain,Madrid,Madrid,Europe,Europe,PROD-0203,Office Supplies,Fasteners,90.16,1,0.1,19.85,11.77,Medium
ORD-001979,2017-04-16,2017-04-21,First Class,CUST-0540,Customer_CUST-0540,Consumer,Canada,Toronto,Quebec,North America,USCA,PROD-0257,Office Supplies,Labels,520.08,8,0.2,183.63,13.87,Critical
ORD-001980,2017-10-01,2017-10-02,Same Day,CUST-0212,Customer_CUST-0212,Consumer,United States,New York,Illinois,North America,USCA,PROD-0135,Office Supplies,Binders,1963.46,12,0.0,549.56,14.02,Medium
ORD-001981,2016-07-06,2016-07-10,Second Class,CUST-1133,Customer_CUST-1133,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0233,Office Supplies,Binders,138.83,10,0.5,30.93,78.51,Medium
ORD-001982,2015-11-14,2015-11-21,First Class,CUST-1954,Customer_CUST-1954,Consumer,Turkey,Istanbul,Istanbul,Middle East,Middle East,PROD-0077,Office Supplies,Labels,618.36,12,0.0,101.17,17.61,High
ORD-001983,2016-01-16,2016-01-23,Standard,CUST-1846,Customer_CUST-1846,Home Office,South Korea,Busan,Busan,Asia,Asia Pacific,PROD-0374,Technology,Accessories,764.42,8,0.0,146.48,0.69,Low
ORD-001984,2015-01-14,2015-01-17,Same Day,CUST-0770,Customer_CUST-0770,Corporate,United States,Los Angeles,Florida,North America,USCA,PROD-0084,Office Supplies,Paper,938.13,6,0.0,145.95,76.26,Low
ORD-001985,2016-05-18,2016-05-19,Standard,CUST-1394,Customer_CUST-1394,Home Office,United Kingdom,Birmingham,Birmingham,Europe,Europe,PROD-0198,Furniture,Tables,4099.87,3,0.2,1381.61,59.05,Medium
ORD-001986,2015-08-19,2015-08-24,Standard,CUST-0732,Customer_CUST-0732,Consumer,Chile,Santiago,Santiago,South America,Latin America,PROD-0286,Technology,Copiers,2879.15,6,0.2,268.04,6.89,High
ORD-001987,2018-01-12,2018-01-13,Standard,CUST-0529,Customer_CUST-0529,Home Office,Mexico,Guadalajara,Guadalajara,South America,Latin America,PROD-0369,Office Supplies,Paper,567.37,13,0.4,150.85,53.32,Medium
ORD-001988,2015-05-10,2015-05-12,Same Day,CUST-1264,Customer_CUST-1264,Corporate,Nigeria,Abuja,Abuja,Africa,Africa,PROD-0372,Technology,Copiers,7953.4,9,0.0,3220.86,27.01,Medium
ORD-001989,2017-04-17,2017-04-23,First Class,CUST-0724,Customer_CUST-0724,Consumer,United Kingdom,London,London,Europe,Europe,PROD-0070,Technology,Machines,2624.67,12,0.1,289.96,35.86,Medium
ORD-001990,2018-03-14,2018-03-15,Same Day,CUST-1426,Customer_CUST-1426,Consumer,Australia,Brisbane,Brisbane,Asia,Asia Pacific,PROD-0098,Technology,Phones,6803.2,8,0.4,1825.07,10.28,Critical
ORD-001991,2017-06-09,2017-06-16,First Class,CUST-1013,Customer_CUST-1013,Consumer,Australia,Sydney,Sydney,Asia,Asia Pacific,PROD-0099,Furniture,Tables,2660.06,10,0.3,710.2,4.31,Low
ORD-001992,2015-01-28,2015-02-04,Standard,CUST-1820,Customer_CUST-1820,Corporate,South Korea,Seoul,Seoul,Asia,Asia Pacific,PROD-0084,Office Supplies,Envelopes,845.39,10,0.0,76.67,12.75,Medium
ORD-001993,2015-03-07,2015-03-14,Same Day,CUST-0796,Customer_CUST-0796,Consumer,France,Paris,Paris,Europe,Europe,PROD-0166,Technology,Machines,1015.37,4,0.4,194.88,3.99,Critical
ORD-001994,2018-04-01,2018-04-05,Same Day,CUST-1204,Customer_CUST-1204,Corporate,Qatar,Doha,Doha,Middle East,Middle East,PROD-0158,Office Supplies,Storage,266.87,2,0.2,101.01,2.41,Critical
ORD-001995,2018-06-06,2018-06-07,Second Class,CUST-1296,Customer_CUST-1296,Corporate,Germany,Frankfurt,Frankfurt,Europe,Europe,PROD-0499,Technology,Accessories,4059.73,4,0.0,1482.35,14.81,Medium
ORD-001996,2015-09-18,2015-09-21,Standard,CUST-0929,Customer_CUST-0929,Corporate,United States,Phoenix,California,North America,USCA,PROD-0097,Furniture,Chairs,2219.55,13,0.0,673.3,50.6,Medium
ORD-001997,2018-12-18,2018-12-19,Second Class,CUST-0085,Customer_CUST-0085,Corporate,Egypt,Alexandria,Alexandria,Africa,Africa,PROD-0310,Technology,Copiers,3586.15,3,0.1,1459.93,6.61,Critical
ORD-001998,2016-04-04,2016-04-10,Same Day,CUST-1797,Customer_CUST-1797,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0344,Office Supplies,Storage,759.41,8,0.2,129.41,37.02,Low
ORD-001999,2015-10-28,2015-11-04,First Class,CUST-1519,Customer_CUST-1519,Consumer,United States,Chicago,Pennsylvania,North America,USCA,PROD-0479,Office Supplies,Paper,670.33,13,0.0,223.16,40.38,Medium
ORD-002000,2017-07-07,2017-07-09,First Class,CUST-1325,Customer_CUST-1325,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0400,Technology,Phones,910.79,8,0.0,298.62,11.74,Low
ORD-002001,2018-08-19,2018-08-26,Same Day,CUST-0421,Customer_CUST-0421,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0104,Office Supplies,Binders,799.56,5,0.0,184.89,57.48,Medium
ORD-002002,2015-10-14,2015-10-15,First Class,CUST-0210,Customer_CUST-0210,Corporate,Netherlands,Rotterdam,Rotterdam,Europe,Europe,PROD-0272,Office Supplies,Binders,390.66,7,0.3,33.24,13.39,Critical
ORD-002003,2018-11-19,2018-11-23,First Class,CUST-1332,Customer_CUST-1332,Corporate,Mexico,Mexico City,Mexico City,South America,Latin America,PROD-0283,Technology,Storage,7975.89,14,0.0,2005.35,19.56,Medium
ORD-002004,2017-10-30,2017-11-04,Second Class,CUST-1984,Customer_CUST-1984,Consumer,Argentina,Buenos Aires,Buenos Aires,South America,Latin America,PROD-0100,Furniture,Chairs,13491.04,11,0.2,3859.28,7.49,Low
ORD-002005,2016-09-21,2016-09-22,Standard,CUST-0062,Customer_CUST-0062,Corporate,United States,New York,Pennsylvania,North America,USCA,PROD-0278,Office Supplies,Binders,287.72,5,0.3,79.9,72.18,High
ORD-002006,2015-09-27,2015-09-28,Second Class,CUST-0005,Customer_CUST-0005,Consumer,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0399,Furniture,Furnishings,8517.78,7,0.3,2009.04,75.24,Medium
ORD-002007,2016-08-14,2016-08-17,Second Class,CUST-0496,Customer_CUST-0496,Corporate,Argentina,Buenos Aires,Buenos Aires,South America,Latin America,PROD-0046,Furniture,Bookcases,11901.02,12,0.2,2612.65,64.93,Medium
ORD-002008,2017-04-23,2017-04-27,First Class,CUST-1131,Customer_CUST-1131,Corporate,Turkey,Ankara,Ankara,Middle East,Middle East,PROD-0385,Furniture,Bookcases,5063.5,12,0.2,1014.22,5.82,Medium
ORD-002009,2017-05-11,2017-05-17,Standard,CUST-1547,Customer_CUST-1547,Consumer,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0412,Furniture,Furnishings,978.86,1,0.1,227.02,16.8,Low
ORD-002010,2018-10-16,2018-10-21,Standard,CUST-1878,Customer_CUST-1878,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0161,Technology,Phones,1003.99,8,0.1,118.02,64.01,Medium
ORD-002011,2018-07-04,2018-07-11,Standard,CUST-1751,Customer_CUST-1751,Home Office,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0100,Furniture,Storage,879.96,3,0.0,344.38,42.07,Medium
ORD-002012,2015-05-13,2015-05-15,Second Class,CUST-1498,Customer_CUST-1498,Consumer,France,Lyon,Lyon,Europe,Europe,PROD-0399,Office Supplies,Paper,29.28,1,0.1,1.83,0.63,Medium
ORD-002013,2018-07-23,2018-07-24,Second Class,CUST-0731,Customer_CUST-0731,Consumer,United States,New York,Texas,North America,USCA,PROD-0479,Office Supplies,Paper,196.78,1,0.0,41.85,60.99,Low
ORD-002014,2017-08-29,2017-09-04,Standard,CUST-1411,Customer_CUST-1411,Consumer,Canada,Vancouver,British Columbia,North America,USCA,PROD-0313,Furniture,Tables,21700.57,13,0.1,5773.54,51.97,High
ORD-002015,2016-05-27,2016-06-01,Standard,CUST-0179,Customer_CUST-0179,Consumer,Japan,Osaka,Osaka,Asia,Asia Pacific,PROD-0326,Technology,Machines,2252.93,4,0.3,865.95,77.08,High
ORD-002016,2015-11-09,2015-11-11,Standard,CUST-1514,Customer_CUST-1514,Consumer,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0196,Technology,Phones,4828.04,4,0.1,1217.68,30.07,Critical
ORD-002017,2016-07-29,2016-08-04,Standard,CUST-1852,Customer_CUST-1852,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0442,Office Supplies,Paper,33.42,5,0.1,13.74,15.58,High
ORD-002018,2017-06-04,2017-06-08,Standard,CUST-1090,Customer_CUST-1090,Consumer,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0276,Furniture,Chairs,1949.65,9,0.3,657.47,76.03,Critical
ORD-002019,2018-07-31,2018-08-04,Standard,CUST-1721,Customer_CUST-1721,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0004,Furniture,Chairs,2340.34,11,0.2,850.71,13.19,Medium
ORD-002020,2018-02-18,2018-02-23,Standard,CUST-0529,Customer_CUST-0529,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0010,Technology,Phones,1172.81,4,0.0,495.26,75.74,Low
ORD-002021,2018-02-04,2018-02-11,Standard,CUST-1411,Customer_CUST-1411,Consumer,Australia,Brisbane,Brisbane,Asia,Asia Pacific,PROD-0263,Technology,Accessories,8342.17,12,0.1,2534.51,12.45,Medium
ORD-002022,2016-11-17,2016-11-19,Standard,CUST-0387,Customer_CUST-0387,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0475,Technology,Phones,2939.37,12,0.1,937.63,72.76,Low
ORD-002023,2018-05-12,2018-05-16,First Class,CUST-0552,Customer_CUST-0552,Consumer,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0313,Office Supplies,Binders,756.91,5,0.0,272.13,29.66,Medium
ORD-002024,2015-06-14,2015-06-19,Standard,CUST-0336,Customer_CUST-0336,Consumer,Brazil,Brasilia,Brasilia,South America,Latin America,PROD-0390,Furniture,Tables,11536.59,9,0.2,1529.02,1.5,Medium
ORD-002025,2015-11-01,2015-11-05,Standard,CUST-0588,Customer_CUST-0588,Corporate,Australia,Brisbane,Brisbane,Asia,Asia Pacific,PROD-0311,Furniture,Furnishings,10068.98,9,0.1,1802.13,36.34,Medium
ORD-002026,2015-06-05,2015-06-09,Standard,CUST-1855,Customer_CUST-1855,Consumer,Egypt,Alexandria,Alexandria,Africa,Africa,PROD-0159,Office Supplies,Paper,1089.7,12,0.3,446.58,53.35,Low
ORD-002027,2018-10-22,2018-10-28,Standard,CUST-0758,Customer_CUST-0758,Home Office,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0320,Technology,Accessories,143.49,1,0.2,22.84,73.64,Critical
ORD-002028,2016-09-11,2016-09-17,Standard,CUST-1075,Customer_CUST-1075,Consumer,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0420,Technology,Machines,2491.64,2,0.0,375.69,53.69,Medium
ORD-002029,2018-06-28,2018-07-02,Standard,CUST-0641,Customer_CUST-0641,Corporate,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0091,Technology,Storage,927.09,6,0.1,299.75,44.09,Medium
ORD-002030,2017-08-14,2017-08-17,Second Class,CUST-0307,Customer_CUST-0307,Home Office,Italy,Naples,Naples,Europe,Europe,PROD-0013,Furniture,Bookcases,13830.79,8,0.0,5459.76,41.9,Low
ORD-002031,2015-11-30,2015-12-06,Second Class,CUST-1284,Customer_CUST-1284,Consumer,Canada,Vancouver,Quebec,North America,USCA,PROD-0075,Office Supplies,Binders,875.16,7,0.0,192.36,53.61,Critical
ORD-002032,2017-08-26,2017-08-28,Second Class,CUST-0721,Customer_CUST-0721,Corporate,Germany,Frankfurt,Frankfurt,Europe,Europe,PROD-0373,Office Supplies,Art,442.6,6,0.3,33.61,7.21,Low
ORD-002033,2016-05-25,2016-05-30,First Class,CUST-0211,Customer_CUST-0211,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0329,Furniture,Tables,8344.29,9,0.1,3477.09,40.31,Critical
ORD-002034,2018-08-09,2018-08-14,Standard,CUST-1668,Customer_CUST-1668,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0456,Office Supplies,Paper,49.5,2,0.2,8.42,71.68,Medium
ORD-002035,2017-11-09,2017-11-16,Same Day,CUST-1455,Customer_CUST-1455,Corporate,United States,Los Angeles,New York,North America,USCA,PROD-0189,Office Supplies,Binders,429.86,5,0.4,76.91,41.57,Medium
